#SETTING::shuffle->true
#SETTING::doGaps->true
#SETTING::infinite->true
#SETTING::autoCoinSpawn->false

#BOSS_SETTING::AT500->RektSmasher
#BOSS_SETTING::AT1000->RocketBoss

#ALIAS::-1->Enemy
#ALIAS::1->Inanimate
#ALIAS::2->ToggleBox
#ALIAS::5->Coin

#ALIAS::6->Life
#ALIAS::2000->Life

#ALIAS::10->DefaultCoin
#ALIAS::11->SuperCoin
#ALIAS::12->EvilCoin

#ALIAS::13->Stacker
#ALIAS::14->Warper
#ALIAS::15->Slurp
#ALIAS::16->Cannon


#ALIAS::20->Warper
#ALIAS::21->RektKiller
#ALIAS::22->Piston
#ALIAS::23->Piston:3:2
#ALIAS::25->Rocket

#ALIAS::80->ToggleBox
#ALIAS::81->MovingBox
#ALIAS::86->ClimbUpBox
#ALIAS::87->ReflectionBox
#ALIAS::200->RektKiller


{
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	1	1}
{1	1	0	0	0	0	0	0	1	1}
{1	1	0	0	0	0	0	0	1	1}
{1	1	0	0	87	87	87	87	1	1}
}
{
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	1	1	0	0}
{0	0	0	0	0	0	1	1	0	0}
{0	0	0	0	0	0	1	1	0	0}
{0	0	0	0	0	0	1	1	0	0}
{0	0	87	87	87	87	1	1	1	1}
}
{
{1	87	0	0	0	0	0	0	0}
{1	87	0	0	0	0	0	0	0}
{1	87	0	0	87	1	1	0	0}
{1	87	0	0	87	1	1	0	0}
{1	87	0	0	87	1	1	0	0}
{0	0	0	0	87	1	1	0	0}
{0	0	0	0	87	1	1	0	0}
{0	0	0	0	87	1	1	0	0}
{1	1	1	1	1	1	1	0	0}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	1	0	0	0}
{0	0	0	0	1	1	0	0	0}
{0	0	0	0	1	1	0	0	0}
{0	0	0	0	1	1	0	0	0}
{0	0	0	0	1	1	0	0	0}
{0	0	0	0	1	1	0	0	0}
{87	87	87	87	1	1	0	0	0}
}
{
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{0	0	0	0	0	0	0	0	0}
{87	87	0	0	0	87	87	0	0}
}
{
{0	0	1	1	1	1	87	87	87}
{0	0	87	0	0	80	0	0	0}
{0	0	87	0	0	80	0	0	0}
{0	0	87	0	0	87	87	87	87}
{0	0	87	0	0	87	0	0	0}
{0	0	87	0	0	87	0	0	0}
{0	0	87	0	0	87	0	0	0}
{0	0	0	0	0	87	0	0	0}
{1	1	1	1	1	1	0	0	0}
}
{
{0	0	0	1	1	1	1	0	0}
{0	0	0	1	1	1	1	0	0}
{0	0	0	1	1	1	1	0	0}
{0	0	0	86	86	86	86	0	0}
{0	0	0	0	0	0	0	0	0}
